TIGR4.old,D39.old,TIGR4.new,TAIWAN.19F.new,TAIWAN.19F.old,D39.new,Location.Tag,Tag1,Tag2,Tag3,Category1,Category2,Category3,No..of.Categories,Gene.Name,Gene.Description,Pathway,Pathway.Name
SP_0804,SPD_0707,SP_RS03940,SPT_RS06935,SPT_1395,SPD_RS03745,,METABOLISM,,,Cofactor and vitamin metabolism,,,1,,4-methyl-5(b-hydroxyethyl)-thiazole monophosphate biosynthesis protein,,
SP_1298,SPD_1153,SP_RS06370,SPT_RS04600,SPT_0928,SPD_RS06095,Intracellular,METABOLISM,,,Nucleotide metabolism,,,1,PapP,Putative DHH subfamily 1 protein,spn00920,Sulfur metabolism 
SP_1298,SPD_1153,SP_RS06370,SPT_RS04600,SPT_0928,SPD_RS06095,Intracellular,METABOLISM,,,Nucleotide metabolism,,,1,PapP,Putative DHH subfamily 1 protein,spn01100,Metabolic pathways 
SP_1298,SPD_1153,SP_RS06370,SPT_RS04600,SPT_0928,SPD_RS06095,Intracellular,METABOLISM,,,Nucleotide metabolism,,,1,PapP,Putative DHH subfamily 1 protein,spn01120,Microbial metabolism in diverse environments 
SP_0806,SPD_0709,SP_RS03950,SPT_RS06925,SPT_1393,SPD_RS03755,Intracellular,GENETIC INFORMATION PROCESSING,GENETIC INFORMATION PROCESSING,,Transcription,Replication,,2,gyrB,DNA gyrase subunit B,,
SP_2236,SPD_2064,SP_RS11430,SPT_RS11160,SPT_2256,SPD_RS10835,Membrane,CELLULAR PROCESSES,ENVIRONMENTAL INFORMATION PROCESSING,,Cellular community,Signal transduction,,2,comD,sensor histidine kinase ComD,spn02020,Two-component system 
SP_2236,SPD_2064,SP_RS11430,SPT_RS11160,SPT_2256,SPD_RS10835,Membrane,CELLULAR PROCESSES,ENVIRONMENTAL INFORMATION PROCESSING,,Cellular community,Signal transduction,,2,comD,sensor histidine kinase ComD,spn02024,Quorum sensing 
SP_1306,SPD_1158,SP_RS06400,SPT_RS04575,SPT_0923,SPD_RS06120,Intracellular,METABOLISM,,,Amino acid metabolism,,,1,GdhA,NADP-specific glutamate dehydrogenase ,spn00220,Arginine biosynthesis 
SP_1306,SPD_1158,SP_RS06400,SPT_RS04575,SPT_0923,SPD_RS06120,Intracellular,METABOLISM,,,Amino acid metabolism,,,1,GdhA,NADP-specific glutamate dehydrogenase ,spn00250,"Alanine, aspartate and glutamate metabolism "
SP_1306,SPD_1158,SP_RS06400,SPT_RS04575,SPT_0923,SPD_RS06120,Intracellular,METABOLISM,,,Amino acid metabolism,,,1,GdhA,NADP-specific glutamate dehydrogenase ,spn00910,Nitrogen metabolism 
SP_1306,SPD_1158,SP_RS06400,SPT_RS04575,SPT_0923,SPD_RS06120,Intracellular,METABOLISM,,,Amino acid metabolism,,,1,GdhA,NADP-specific glutamate dehydrogenase ,spn01100,Metabolic pathways 
SP_0816,SPD_0714,SP_RS03995,SPT_RS06885,SPT_1384,SPD_RS03780,,HYPOTHETICAL/UNKNOWN,,,,,,1,,hypothetical protein,,
SP_0817,SPD_0715,SP_RS04000,n.p,SPT_1383,SPD_RS03785,Intracellular,GENETIC INFORMATION PROCESSING,,,DNA repair and editing,,,1,,MutT/nudix family protein,,
SP_0820,SPD_0717,SP_RS04015,SPT_RS06865,SPT_1380,SPD_RS03795,Intracellular,GENETIC INFORMATION PROCESSING,,,"Folding, sorting, degradation",,,1,clpE,Clp protease ATP-binding subunit ClpE,,
SP_1341,SPD_1176,SP_RS06580,n.p,n.p.,SPD_RS06220,Membrane,ENVIRONMENTAL INFORMATION PROCESSING,,,Membrane transport,,,1,,"Putative ABC transporter, ATP-binding protein",,
SP_0823,SPD_0719,SP_RS04025,SPT_RS06855,SPT_1378,SPD_RS03805,Membrane,ENVIRONMENTAL INFORMATION PROCESSING,METABOLISM,,Membrane transport,Amino acid metabolism,,2,hisM,"ABC-type amino acid transport system, permease component",,
SP_0828,SPD_0723,SP_RS04050,SPT_RS06835,SPT_1374,SPD_RS03825,Intracellular,METABOLISM,,,Carbohydrate metabolism,,,1,rpiA,ribose-5-phosphate isomerase A,spn00030,Pentose phosphate pathway 
SP_0828,SPD_0723,SP_RS04050,SPT_RS06835,SPT_1374,SPD_RS03825,Intracellular,METABOLISM,,,Carbohydrate metabolism,,,1,rpiA,ribose-5-phosphate isomerase A,spn01100,Metabolic pathways 
SP_0828,SPD_0723,SP_RS04050,SPT_RS06835,SPT_1374,SPD_RS03825,Intracellular,METABOLISM,,,Carbohydrate metabolism,,,1,rpiA,ribose-5-phosphate isomerase A,spn01110,Biosynthesis of secondary metabolites 
SP_0828,SPD_0723,SP_RS04050,SPT_RS06835,SPT_1374,SPD_RS03825,Intracellular,METABOLISM,,,Carbohydrate metabolism,,,1,rpiA,ribose-5-phosphate isomerase A,spn01120,Microbial metabolism in diverse environments 
SP_0828,SPD_0723,SP_RS04050,SPT_RS06835,SPT_1374,SPD_RS03825,Intracellular,METABOLISM,,,Carbohydrate metabolism,,,1,rpiA,ribose-5-phosphate isomerase A,spn01130,Biosynthesis of antibiotics 
SP_0828,SPD_0723,SP_RS04050,SPT_RS06835,SPT_1374,SPD_RS03825,Intracellular,METABOLISM,,,Carbohydrate metabolism,,,1,rpiA,ribose-5-phosphate isomerase A,spn01200,Carbon metabolism 
SP_0828,SPD_0723,SP_RS04050,SPT_RS06835,SPT_1374,SPD_RS03825,Intracellular,METABOLISM,,,Carbohydrate metabolism,,,1,rpiA,ribose-5-phosphate isomerase A,spn01230,Biosynthesis of amino acids 
SP_0829,SPD_0724,SP_RS04055,SPT_RS06830,SPT_1373,SPD_RS03830,Intracellular,METABOLISM,METABOLISM,,Carbohydrate metabolism,Nucleotide metabolism,,2,deoB,phosphopentomutase,spn00030,Pentose phosphate pathway 
SP_0829,SPD_0724,SP_RS04055,SPT_RS06830,SPT_1373,SPD_RS03830,Intracellular,METABOLISM,METABOLISM,,Carbohydrate metabolism,Nucleotide metabolism,,2,deoB,phosphopentomutase,spn00230,Purine metabolism 
SP_0830,SPD_0725,SP_RS04060,SPT_RS06825,SPT_1372,SPD_RS03835,,HYPOTHETICAL/UNKNOWN,,,,,,1,,hypothetical protein,,
SP_0831,SPD_0726,SP_RS04065,SPT_RS06820,SPT_1371,SPD_RS03840,Intracellular,METABOLISM,,,Nucleotide metabolism,,,1,,purine nucleoside phosphorylase,spn00230,Purine metabolism 
SP_0831,SPD_0726,SP_RS04065,SPT_RS06820,SPT_1371,SPD_RS03840,Intracellular,METABOLISM,,,Nucleotide metabolism,,,1,,purine nucleoside phosphorylase,spn00240,Pyrimidine metabolism 
SP_0831,SPD_0726,SP_RS04065,SPT_RS06820,SPT_1371,SPD_RS03840,Intracellular,METABOLISM,,,Nucleotide metabolism,,,1,,purine nucleoside phosphorylase,spn00760,Nicotinate and nicotinamide metabolism 
SP_0831,SPD_0726,SP_RS04065,SPT_RS06820,SPT_1371,SPD_RS03840,Intracellular,METABOLISM,,,Nucleotide metabolism,,,1,,purine nucleoside phosphorylase,spn01100,Metabolic pathways 
SP_0831,SPD_0726,SP_RS04065,SPT_RS06820,SPT_1371,SPD_RS03840,Intracellular,METABOLISM,,,Nucleotide metabolism,,,1,,purine nucleoside phosphorylase,spn01110,Biosynthesis of secondary metabolites 
SP_1355,SPD_1188,SP_RS06630,SPT_RS04560,SPT_0920,SPD_RS06270,Intracellular,GENETIC INFORMATION PROCESSING,,,Translation,,,1,RplJ,50S ribosomal protein L10,spn03010,Ribosome 
SP_0835,SPD_0730,SP_RS04085,SPT_RS06800,SPT_1367,SPD_RS03865,Intracellular,METABOLISM,,,Nucleotide metabolism,,,1,deoD,purine nucleoside phosphorylase,spn00230,Purine metabolism 
SP_0835,SPD_0730,SP_RS04085,SPT_RS06800,SPT_1367,SPD_RS03865,Intracellular,METABOLISM,,,Nucleotide metabolism,,,1,deoD,purine nucleoside phosphorylase,spn00240,Pyrimidine metabolism 
SP_0835,SPD_0730,SP_RS04085,SPT_RS06800,SPT_1367,SPD_RS03865,Intracellular,METABOLISM,,,Nucleotide metabolism,,,1,deoD,purine nucleoside phosphorylase,spn00760,Nicotinate and nicotinamide metabolism 
SP_0835,SPD_0730,SP_RS04085,SPT_RS06800,SPT_1367,SPD_RS03865,Intracellular,METABOLISM,,,Nucleotide metabolism,,,1,deoD,purine nucleoside phosphorylase,spn01100,Metabolic pathways 
SP_0835,SPD_0730,SP_RS04085,SPT_RS06800,SPT_1367,SPD_RS03865,Intracellular,METABOLISM,,,Nucleotide metabolism,,,1,deoD,purine nucleoside phosphorylase,spn01110,Biosynthesis of secondary metabolites 
SP_1829,SPD_1613,SP_RS09075,SPT_RS08715,SPT_1749,SPD_RS08525,Intracellular,METABOLISM,,,Carbohydrate metabolism,,,1,galT1,galactose-1-phosphate uridylyltransferase,spn00052,Galactose metabolism 
SP_1829,SPD_1613,SP_RS09075,SPT_RS08715,SPT_1749,SPD_RS08525,Intracellular,METABOLISM,,,Carbohydrate metabolism,,,1,galT1,galactose-1-phosphate uridylyltransferase,spn00520,Amino sugar and nucleotide sugar metabolism 
SP_1829,SPD_1613,SP_RS09075,SPT_RS08715,SPT_1749,SPD_RS08525,Intracellular,METABOLISM,,,Carbohydrate metabolism,,,1,galT1,galactose-1-phosphate uridylyltransferase,spn01100,Metabolic pathways 
SP_0838,SPD_0732,SP_RS04100,SPT_RS06790,SPT_1365,SPD_RS03875,Intracellular,GENETIC INFORMATION PROCESSING,,,Translation,,,1,rpsT,30S ribosomal protein S20,spn03010,Ribosome 
SP_1359,SPD_1193,SP_RS06650,SPT_RS04540,SPT_0916,SPD_RS06295,Intracellular,GENETIC INFORMATION PROCESSING,,,"Folding, sorting, degradation",,,1,MsrA/B,Peptide-methionine (S)-S-oxide reductase MsrA/Peptide-methionine (R)-S-oxide reductase MsrB,,
SP_1360,SPD_1194,SP_RS06660,SPT_RS04530,SPT_0914,SPD_RS06305,Intracellular,METABOLISM,,,Amino acid metabolism,,,1,ThrB,Homoserine kinase,spn00260,"Glycine, serine and threonine metabolism "
SP_1360,SPD_1194,SP_RS06660,SPT_RS04530,SPT_0914,SPD_RS06305,Intracellular,METABOLISM,,,Amino acid metabolism,,,1,ThrB,Homoserine kinase,spn01100,Metabolic pathways 
SP_1360,SPD_1194,SP_RS06660,SPT_RS04530,SPT_0914,SPD_RS06305,Intracellular,METABOLISM,,,Amino acid metabolism,,,1,ThrB,Homoserine kinase,spn01110,Biosynthesis of secondary metabolites 
SP_1360,SPD_1194,SP_RS06660,SPT_RS04530,SPT_0914,SPD_RS06305,Intracellular,METABOLISM,,,Amino acid metabolism,,,1,ThrB,Homoserine kinase,spn01120,Microbial metabolism in diverse environments 
SP_1360,SPD_1194,SP_RS06660,SPT_RS04530,SPT_0914,SPD_RS06305,Intracellular,METABOLISM,,,Amino acid metabolism,,,1,ThrB,Homoserine kinase,spn01230,Biosynthesis of amino acids 
SP_1361,SPD_1195,SP_RS06665,n.p,n.p.,SPD_RS06310,Intracellular,METABOLISM,,,Amino acid metabolism,,,1,Hom,Homoserine dehydrogenase,spn00260,"Glycine, serine and threonine metabolism "
SP_1361,SPD_1195,SP_RS06665,n.p,n.p.,SPD_RS06310,Intracellular,METABOLISM,,,Amino acid metabolism,,,1,Hom,Homoserine dehydrogenase,spn00270,Cysteine and methionine metabolism 
SP_1361,SPD_1195,SP_RS06665,n.p,n.p.,SPD_RS06310,Intracellular,METABOLISM,,,Amino acid metabolism,,,1,Hom,Homoserine dehydrogenase,spn00300,Lysine biosynthesis 
SP_1361,SPD_1195,SP_RS06665,n.p,n.p.,SPD_RS06310,Intracellular,METABOLISM,,,Amino acid metabolism,,,1,Hom,Homoserine dehydrogenase,spn01100,Metabolic pathways 
SP_1361,SPD_1195,SP_RS06665,n.p,n.p.,SPD_RS06310,Intracellular,METABOLISM,,,Amino acid metabolism,,,1,Hom,Homoserine dehydrogenase,spn01110,Biosynthesis of secondary metabolites 
SP_1361,SPD_1195,SP_RS06665,n.p,n.p.,SPD_RS06310,Intracellular,METABOLISM,,,Amino acid metabolism,,,1,Hom,Homoserine dehydrogenase,spn01120,Microbial metabolism in diverse environments 
SP_1361,SPD_1195,SP_RS06665,n.p,n.p.,SPD_RS06310,Intracellular,METABOLISM,,,Amino acid metabolism,,,1,Hom,Homoserine dehydrogenase,spn01130,Biosynthesis of antibiotics 
SP_1361,SPD_1195,SP_RS06665,n.p,n.p.,SPD_RS06310,Intracellular,METABOLISM,,,Amino acid metabolism,,,1,Hom,Homoserine dehydrogenase,spn01230,Biosynthesis of amino acids 
SP_1362,SPD_1196,SP_RS06670,SPT_RS04520,SPT_0911,SPD_RS06315,Intracellular,GENETIC INFORMATION PROCESSING,,,Transcription,,,1,MecA,Negative adapter regulator of genetic competence,,
SP_1363,SPD_1197,SP_RS06675,SPT_RS04515,SPT_0910,SPD_RS06320,,HYPOTHETICAL/UNKNOWN,,,,,,1,,Hypothetical Protein,,
SP_1364,SPD_1198,SP_RS06680,SPT_RS04510,SPT_0909,SPD_RS06325,,HYPOTHETICAL/UNKNOWN,,,,,,1,,Hypothetical Protein,,
SP_1365,SPD_1199,SP_RS06685,SPT_RS04505,SPT_0908,SPD_RS06330,,HYPOTHETICAL/UNKNOWN,,,,,,1,,"Glycosyl transferase, Group 2 family",,
SP_0846,SPD_0740,SP_RS04140,SPT_RS06750,SPT_1357,SPD_RS03915,Intracellular,ENVIRONMENTAL INFORMATION PROCESSING,,,Membrane transport,,,1,yufO,"ABC-type uncharacterized transport system, ATPase component",,
SP_0847,SPD_0741,SP_RS04145,SPT_RS06745,SPT_1356,SPD_RS03920,Membrane,ENVIRONMENTAL INFORMATION PROCESSING,,,Membrane transport,,,1,,"ABC-type uncharacterized transport system, permease componen",,
SP_0848,SPD_0742,SP_RS04150,SPT_RS06740,SPT_1355,SPD_RS03925,Membrane,ENVIRONMENTAL INFORMATION PROCESSING,,,Membrane transport,,,1,yufQ,"ABC-type uncharacterized transport system, permease componen",,
SP_1369,SPD_1203,SP_RS06710,SPT_RS04485,SPT_0904,SPD_RS06350,Intracellular,METABOLISM,,,Amino acid metabolism,,,1,PheA,Prephenate dehydratase,spn00400,"Phenylalanine, tyrosine and tryptophan biosynthesis "
SP_1369,SPD_1203,SP_RS06710,SPT_RS04485,SPT_0904,SPD_RS06350,Intracellular,METABOLISM,,,Amino acid metabolism,,,1,PheA,Prephenate dehydratase,spn01100,Metabolic pathways 
SP_1369,SPD_1203,SP_RS06710,SPT_RS04485,SPT_0904,SPD_RS06350,Intracellular,METABOLISM,,,Amino acid metabolism,,,1,PheA,Prephenate dehydratase,spn01110,Biosynthesis of secondary metabolites 
SP_1369,SPD_1203,SP_RS06710,SPT_RS04485,SPT_0904,SPD_RS06350,Intracellular,METABOLISM,,,Amino acid metabolism,,,1,PheA,Prephenate dehydratase,spn01130,Biosynthesis of antibiotics 
SP_1369,SPD_1203,SP_RS06710,SPT_RS04485,SPT_0904,SPD_RS06350,Intracellular,METABOLISM,,,Amino acid metabolism,,,1,PheA,Prephenate dehydratase,spn01230,Biosynthesis of amino acids 
SP_0852,SPD_0746,SP_RS04180,SPT_RS06715,SPT_1351,SPD_RS03955,Intracellular,GENETIC INFORMATION PROCESSING,,,Replication,,,1,parE,"DNA topoisomerase IV, B subunit, Gram-positive",,
SP_0854,SPD_0747,SP_RS04185,SPT_RS06710,SPT_1350,SPD_RS03960,,HYPOTHETICAL/UNKNOWN,,,,,,1,,hypothetical protein,,
SP_0855,SPD_0748,SP_RS04190,SPT_RS06705,SPT_1349,SPD_RS03965,Intracellular,GENETIC INFORMATION PROCESSING,,,Replication,,,1,parC,"DNA topoisomerase IV, A subunit, Gram-positive",,
SP_1373,SPD_1207,SP_RS06730,SPT_RS04465,SPT_0900,SPD_RS06370,Intracellular,METABOLISM,,,Amino acid metabolism,,,1,TyrA,Prephenate dehydrogenase,spn00400,"Phenylalanine, tyrosine and tryptophan biosynthesis "
SP_1373,SPD_1207,SP_RS06730,SPT_RS04465,SPT_0900,SPD_RS06370,Intracellular,METABOLISM,,,Amino acid metabolism,,,1,TyrA,Prephenate dehydrogenase,spn01100,Metabolic pathways 
SP_1373,SPD_1207,SP_RS06730,SPT_RS04465,SPT_0900,SPD_RS06370,Intracellular,METABOLISM,,,Amino acid metabolism,,,1,TyrA,Prephenate dehydrogenase,spn01110,Biosynthesis of secondary metabolites 
SP_1373,SPD_1207,SP_RS06730,SPT_RS04465,SPT_0900,SPD_RS06370,Intracellular,METABOLISM,,,Amino acid metabolism,,,1,TyrA,Prephenate dehydrogenase,spn01130,Biosynthesis of antibiotics 
SP_1373,SPD_1207,SP_RS06730,SPT_RS04465,SPT_0900,SPD_RS06370,Intracellular,METABOLISM,,,Amino acid metabolism,,,1,TyrA,Prephenate dehydrogenase,spn01230,Biosynthesis of amino acids 
SP_1849,SPD_1630,SP_RS09175,SPT_RS08800,SPT_1766,SPD_RS08615,,HYPOTHETICAL/UNKNOWN,,,,,,1,dpnD,,,
SP_0859,SPD_0752,SP_RS04210,SPT_RS06685,SPT_1345,SPD_RS03985,Membrane,HYPOTHETICAL/UNKNOWN,,,,,,1,,uncharacterized membrane protein,,
SP_0860,SPD_0753,SP_RS04215,SPT_RS06680,SPT_1344,SPD_RS03990,Intracellular,GENETIC INFORMATION PROCESSING,METABOLISM,,"Folding, sorting, degradation",Amino acid metabolism,,2,pcp1,pyrrolidone-carboxylate peptidase,,
SP_0862,SPD_0757,SP_RS04235,SPT_RS06660,SPT_1340,SPD_RS04010,Intracellular,GENETIC INFORMATION PROCESSING,,,Translation,,,1,rpsA,30S ribosomal protein S1,spn03010,Ribosome 
SP_0864,SPD_0759,SP_RS04255,SPT_RS06645,SPT_1337,SPD_RS04030,,HYPOTHETICAL/UNKNOWN,,,,,,1,,"GAF domain-containing protein, putative methionine-R-sulfoxide reductase",spn00270,Cysteine and methionine metabolism 
SP_0865,SPD_0760,SP_RS04260,SPT_RS06640,SPT_1336,SPD_RS04035,Intracellular,GENETIC INFORMATION PROCESSING,,,Transcription,,,1,dnaX,DNA polymerase III subunits gamma and tau,spn00230,Purine metabolism 
SP_0865,SPD_0760,SP_RS04260,SPT_RS06640,SPT_1336,SPD_RS04035,Intracellular,GENETIC INFORMATION PROCESSING,,,Transcription,,,1,dnaX,DNA polymerase III subunits gamma and tau,spn00240,Pyrimidine metabolism 
SP_0865,SPD_0760,SP_RS04260,SPT_RS06640,SPT_1336,SPD_RS04035,Intracellular,GENETIC INFORMATION PROCESSING,,,Transcription,,,1,dnaX,DNA polymerase III subunits gamma and tau,spn01100,Metabolic pathways 
SP_0865,SPD_0760,SP_RS04260,SPT_RS06640,SPT_1336,SPD_RS04035,Intracellular,GENETIC INFORMATION PROCESSING,,,Transcription,,,1,dnaX,DNA polymerase III subunits gamma and tau,spn03030,DNA replication 
SP_0865,SPD_0760,SP_RS04260,SPT_RS06640,SPT_1336,SPD_RS04035,Intracellular,GENETIC INFORMATION PROCESSING,,,Transcription,,,1,dnaX,DNA polymerase III subunits gamma and tau,spn03430,Mismatch repair 
SP_0865,SPD_0760,SP_RS04260,SPT_RS06640,SPT_1336,SPD_RS04035,Intracellular,GENETIC INFORMATION PROCESSING,,,Transcription,,,1,dnaX,DNA polymerase III subunits gamma and tau,spn03440,Homologous recombination 
SP_1382,SPD_1215,SP_RS06775,SPT_RS04425,SPT_0892,SPD_RS06410,Intracellular,METABOLISM,,,Carbohydrate metabolism,,,1,Amy,Putative amylase,spn00500,Starch and sucrose metabolism 
SP_1382,SPD_1215,SP_RS06775,SPT_RS04425,SPT_0892,SPD_RS06410,Intracellular,METABOLISM,,,Carbohydrate metabolism,,,1,Amy,Putative amylase,spn01100,Metabolic pathways 
SP_1383,SPD_1216,SP_RS06780,SPT_RS04420,SPT_0891,SPD_RS06415,Intracellular,METABOLISM,,,Amino acid metabolism,,,1,AlaS,Alanyl-tRNA synthetase,spn00970,Aminoacyl-tRNA biosynthesis 
SP_1384,SPD_1217,SP_RS06785,SPT_RS04415,SPT_0890,SPD_RS06420,,HYPOTHETICAL/UNKNOWN,,,,,,1,,Conserved Hypothetical Protein,,
SP_0869,SPD_0764,SP_RS04280,SPT_RS06620,SPT_1332,SPD_RS04055,,METABOLISM,,,Amino acid metabolism,,,1,sufS,cysteine desulfurases,spn00450,Selenocompound metabolism 
SP_0869,SPD_0764,SP_RS04280,SPT_RS06620,SPT_1332,SPD_RS04055,,METABOLISM,,,Amino acid metabolism,,,1,sufS,cysteine desulfurases,spn01100,Metabolic pathways 
SP_1387,SPD_1219,SP_RS06800,SPT_RS04400,SPT_0888,SPD_RS06435,Membrane,ENVIRONMENTAL INFORMATION PROCESSING,,,Membrane transport,,,1,PotC,"Putative spermidine/putrescine import ABC transporter, permease component II",spn02010,ABC transporters 
SP_1388,SPD_1220,SP_RS06805,SPT_RS04395,SPT_0887,SPD_RS06440,Membrane,ENVIRONMENTAL INFORMATION PROCESSING,,,Membrane transport,,,1,PotB,"Putative spermidine/putrescine import ABC transporter, permease component I",spn02010,ABC transporters 
SP_0872,SPD_0767,SP_RS04300,SPT_RS06600,SPT_1329,SPD_RS04075,Membrane,METABOLISM,METABOLISM,,Cell wall metabolism,Amino acid metabolism,,2,dacA,D-alanyl-D-alanine carboxypeptidase,spn00550,Peptidoglycan biosynthesis 
SP_0872,SPD_0767,SP_RS04300,SPT_RS06600,SPT_1329,SPD_RS04075,Membrane,METABOLISM,METABOLISM,,Cell wall metabolism,Amino acid metabolism,,2,dacA,D-alanyl-D-alanine carboxypeptidase,spn01100,Metabolic pathways 
SP_0873,SPD_0768,SP_RS04305,SPT_RS06595,SPT_1328,SPD_RS04080,Membrane,HYPOTHETICAL/UNKNOWN,,,,,,1,,AI-2E family transport  quorum sensing and biofilm formation,,
SP_0875,SPD_0771,SP_RS04315,SPT_RS06585,SPT_1326,SPD_RS04090,Intracellular,GENETIC INFORMATION PROCESSING,METABOLISM,,Transcription,Carbohydrate metabolism,,2,,"DNA-binding transcriptional regulator of sugar metabolism, DeoR/GlpR family",,
SP_0876,SPD_0772,SP_RS04320,SPT_RS06580,SPT_1325,SPD_RS04095,Intracellular,METABOLISM,METABOLISM,,Carbohydrate metabolism,Energy metabolism,,2,fruK,1-phosphofructokinase,spn00051,Fructose and mannose metabolism 
SP_0877,SPD_0773,SP_RS04325,SPT_RS06575,SPT_1324,SPD_RS04100,Membrane,ENVIRONMENTAL INFORMATION PROCESSING,METABOLISM,,Membrane transport,Carbohydrate metabolism,,2,,PTS system fructose specific transporter subunit IIABC,spn00051,Fructose and mannose metabolism 
SP_0877,SPD_0773,SP_RS04325,SPT_RS06575,SPT_1324,SPD_RS04100,Membrane,ENVIRONMENTAL INFORMATION PROCESSING,METABOLISM,,Membrane transport,Carbohydrate metabolism,,2,,PTS system fructose specific transporter subunit IIABC,spn01100,Metabolic pathways 
SP_0877,SPD_0773,SP_RS04325,SPT_RS06575,SPT_1324,SPD_RS04100,Membrane,ENVIRONMENTAL INFORMATION PROCESSING,METABOLISM,,Membrane transport,Carbohydrate metabolism,,2,,PTS system fructose specific transporter subunit IIABC,spn01120,Microbial metabolism in diverse environments 
SP_0877,SPD_0773,SP_RS04325,SPT_RS06575,SPT_1324,SPD_RS04100,Membrane,ENVIRONMENTAL INFORMATION PROCESSING,METABOLISM,,Membrane transport,Carbohydrate metabolism,,2,,PTS system fructose specific transporter subunit IIABC,spn02060,Phosphotransferase system (PTS) 
SP_0878,SPD_0774,SP_RS04330,SPT_RS06570,SPT_1323,SPD_RS04105,Membrane,CELLULAR PROCESSES,,,Cell division,,,1,ftsK,DNA translocase FtsK,,
SP_1395,SPD_1227,SP_RS06840,SPT_RS04360,SPT_0879,SPD_RS06475,Membrane,ENVIRONMENTAL INFORMATION PROCESSING,,,Membrane transport,,,1,PhoU,"Putative phosphate ABC transporter, regulatory protein",,
SP_0880,SPD_0776,SP_RS04340,SPT_RS06560,SPT_1321,SPD_RS04115,Intracellular,METABOLISM,,,Amino acid metabolism,,,1,nifS,Cysteine sulfinate desulfinase/cysteine desulfurase or related enzyme,spn00730,Thiamine metabolism 
SP_0880,SPD_0776,SP_RS04340,SPT_RS06560,SPT_1321,SPD_RS04115,Intracellular,METABOLISM,,,Amino acid metabolism,,,1,nifS,Cysteine sulfinate desulfinase/cysteine desulfurase or related enzyme,spn01100,Metabolic pathways 
SP_0880,SPD_0776,SP_RS04340,SPT_RS06560,SPT_1321,SPD_RS04115,Intracellular,METABOLISM,,,Amino acid metabolism,,,1,nifS,Cysteine sulfinate desulfinase/cysteine desulfurase or related enzyme,spn04122,Sulfur relay system 
SP_1397,SPD_1229,SP_RS06850,SPT_RS04350,SPT_0877,SPD_RS06485,Membrane,ENVIRONMENTAL INFORMATION PROCESSING,,,Membrane transport,,,1,PstB2,"Phosphate ABC transporter, ATP-binding component II",spn02010,ABC transporters 
SP_0882,SPD_0778,SP_RS04350,SPT_RS06550,SPT_1319,SPD_RS04125,Intracellular,HYPOTHETICAL/UNKNOWN,,,,,,1,ybbA,Predicted hydrolase,,
SP_1399,SPD_1231,SP_RS06860,SPT_RS04340,SPT_0875,SPD_RS06495,Membrane,ENVIRONMENTAL INFORMATION PROCESSING,,,Membrane transport,,,1,PstC,"Phosphate ABC transporter, permease component",spn02010,ABC transporters 
SP_1875,SPD_1655,SP_RS09300,SPT_RS08925,SPT_1792,SPD_RS08755,Intracellular,CELLULAR PROCESSES,,,Cell division,,,1,scpB,segregation and condensation protein B,,
SP_1402,SPD_1233,SP_RS06870,SPT_RS04330,SPT_0872,SPD_RS06505,Intracellular,GENETIC INFORMATION PROCESSING,,,Translation,,,1,,"RNA cytosine-C5-methyltransferase, NOL1/NOP2/sun family",,
SP_0886,SPD_0782,SP_RS04370,SPT_RS06530,SPT_1314,SPD_RS04145,Intracellular,GENETIC INFORMATION PROCESSING,,,DNA repair and editing,,,1,hsdM,"Type I restriction-modification system, DNA methylase subunit",,
SP_1404,SPD_1235,SP_RS06880,SPT_RS04320,SPT_0870,SPD_RS06515,,HYPOTHETICAL/UNKNOWN,,,,,,1,,Hypothetical Protein,,
SP_0892,SPD_0784,SP_RS04400,SPT_RS06500,SPT_1308,SPD_RS04155,Intracellular,GENETIC INFORMATION PROCESSING,,,DNA repair and editing,,,1,hsdR,"putative type I restriction-modification system, R subunit",,
SP_0893,SPD_0786,SP_RS04405,SPT_RS06490,SPT_1306,SPD_RS04165,Intracellular,GENETIC INFORMATION PROCESSING,METABOLISM,,Transcription,Amino acid metabolism,,2,argR,Arginine pathway regulatory protein ArgR,,
SP_0894,SPD_0787,SP_RS04410,SPT_RS06485,SPT_1305,SPD_RS04170,Intracellular,METABOLISM,,,Amino acid metabolism,,,1,pepX,x-prolyl-dipeptidyl aminopeptidase,,
SP_0895,SPD_0788,SP_RS04415,SPT_RS06480,SPT_1304,SPD_RS04175,Intracellular,GENETIC INFORMATION PROCESSING,,,Transcription,,,1,dnaE,DNA polymerase III DnaE,spn00230,Purine metabolism 
